"Media/File ID",Title,Description,"Core or Supplemental","File Language","Research Topic",Copyright,"Link to File","CDE Language"
7696,pedsql-sickle-cell-parent-report-ages-8-12-copyright-statement.docx,"The PedsQL Sickle Cell Disease Parent Report ages 8-12 Module is a brief, valid, reliable self- or proxy-administered questionnaire that captures health-related quality of life (HRQOL) in pediatric patients with sickle cell disease.",Supplemental,English,"Sickle Cell",Yes,https://heal.nih.gov/files/CDEs/2023-09/pedsql-sickle-cell-parent-report-ages-8-12-copyright-statement.docx,English
7701,pedsql-sickle-cell-parent-report-ages-13-18-copyright-statement.docx,"The PedsQL Sickle Cell Disease Parent Report ages 13-18 Module is a brief, valid, reliable self- or proxy-administered questionnaire that captures health-related quality of life (HRQOL) in pediatric patients with sickle cell disease.",Supplemental,English,"Sickle Cell",Yes,https://heal.nih.gov/files/CDEs/2023-09/pedsql-sickle-cell-parent-report-ages-13-18-copyright-statement.docx,English
7711,pedsql-sickle-cell-teen-report-copyright-statment.docx,"The PedsQL Sickle Cell Disease Teen Report Module is a brief, valid, reliable self- or proxy-administered questionnaire that captures health-related quality of life (HRQOL) in pediatric patients with sickle cell disease.",Supplemental,English,"Sickle Cell",Yes,https://heal.nih.gov/files/CDEs/2023-09/pedsql-sickle-cell-teen-report-copyright-statment.docx,English
7226,dsis-copyright-statement.docx,"The Daily Sleep Interference Scale (DSIS) consists of an 11-point Likert scale with which patients assess how pain has interfered with their sleep.",Supplemental,English,Sleep,Yes,https://heal.nih.gov/files/CDEs/2023-09/dsis-copyright-statement.docx,English
7231,ess-8-copyright-statement.docx,"The Epworth Sleepiness Scale (ESS) is a specialized, validated sleep questionnaire containing 8 items that ask for self-reported disclosure of the expectation of ""dozing"" in a variety of situations.",Supplemental,English,Sleep,Yes,https://heal.nih.gov/files/CDEs/2023-09/ess-8-copyright-statement.docx,English
8091,promis-self-efficacy-managing-emotions-4a-crf.pdf,"The Self-Efficacy for Managing Chronic Conditions for Managing Emotions SF 4a is a 4-item, self-report measure assessing a person's self-efficacy with a chronic condition, in relation to managing emotions.",Supplemental,English,Self-Efficacy,No,https://heal.nih.gov/files/CDEs/2023-09/promis-self-efficacy-managing-emotions-4a-crf.pdf,English
8086,promis-self-efficacy-managing-emotions-4a-cde.xlsx,"The Self-Efficacy for Managing Chronic Conditions for Managing Emotions SF 4a is a 4-item, self-report measure assessing a person's self-efficacy with a chronic condition, in relation to managing emotions.",Supplemental,English,Self-Efficacy,No,https://heal.nih.gov/files/CDEs/2023-09/promis-self-efficacy-managing-emotions-4a-cde.xlsx,English
8101,promis-self-efficacy-managing-emotions-8a-crf.pdf,"The Self-Efficacy for Managing Chronic Conditions for Managing Emotions SF 8a is an 8-item, self-report measure assessing a person's self-efficacy with a chronic condition, in relation to managing emotions.",Supplemental,English,Self-Efficacy,No,https://heal.nih.gov/files/CDEs/2023-09/promis-self-efficacy-managing-emotions-8a-crf.pdf,English
8096,promis-self-efficacy-managing-emotions-8a-cde.xlsx,"The Self-Efficacy for Managing Chronic Conditions for Managing Emotions SF 8a is an 8-item, self-report measure assessing a person's self-efficacy with a chronic condition, in relation to managing emotions.",Supplemental,English,Self-Efficacy,No,https://heal.nih.gov/files/CDEs/2023-09/promis-self-efficacy-managing-emotions-8a-cde.xlsx,English
8141,promis-self-efficacy-managing-symptoms-4a-crf.pdf,"The Self-Efficacy for Managing Chronic Conditions for Managing Symptoms SF 4a is a 4-item, self-report measure assessing a person's self-efficacy with a chronic condition, in relation to managing symptoms.",Supplemental,English,Self-Efficacy,No,https://heal.nih.gov/files/CDEs/2023-09/promis-self-efficacy-managing-symptoms-4a-crf.pdf,English
8136,promis-self-efficacy-managing-symptoms-4a-cde.xlsx,"The Self-Efficacy for Managing Chronic Conditions for Managing Symptoms SF 4a is a 4-item, self-report measure assessing a person's self-efficacy with a chronic condition, in relation to managing symptoms.",Supplemental,English,Self-Efficacy,No,https://heal.nih.gov/files/CDEs/2023-09/promis-self-efficacy-managing-symptoms-4a-cde.xlsx,English
8151,promis-self-efficacy-managing-symptoms-8a-crf.pdf,"The Self-Efficacy for Managing Chronic Conditions for Managing Symptoms SF 8a is an 8-item, self-report measure assessing a person's self-efficacy with a chronic condition, in relation to managing symptoms.",Supplemental,English,Self-Efficacy,No,https://heal.nih.gov/files/CDEs/2023-09/promis-self-efficacy-managing-symptoms-8a-crf.pdf,English
8146,promis-self-efficacy-managing-symptoms-8a-cde.xlsx,"The Self-Efficacy for Managing Chronic Conditions for Managing Symptoms SF 8a is an 8-item, self-report measure assessing a person's self-efficacy with a chronic condition, in relation to managing symptoms.",Supplemental,English,Self-Efficacy,No,https://heal.nih.gov/files/CDEs/2023-09/promis-self-efficacy-managing-symptoms-8a-cde.xlsx,English
8121,promis-self-efficacy-managing-social-interaction-4a-crf.pdf,"The Self-Efficacy for Managing Chronic Conditions for Managing Social Interactions SF 4a is a 4-item, self-report measure assessing a person's self-efficacy with a chronic condition, in relation to managing social interactions.",Supplemental,English,Self-Efficacy,No,https://heal.nih.gov/files/CDEs/2023-09/promis-self-efficacy-managing-social-interaction-4a-crf.pdf,English
8116,promis-self-efficacy-managing-social-interaction-4a-cde.xlsx,"The Self-Efficacy for Managing Chronic Conditions for Managing Social Interactions SF 4a is a 4-item, self-report measure assessing a person's self-efficacy with a chronic condition, in relation to managing social interactions.",Supplemental,English,Self-Efficacy,No,https://heal.nih.gov/files/CDEs/2023-09/promis-self-efficacy-managing-social-interaction-4a-cde.xlsx,English
8131,promis-self-efficacy-managing-social-interaction-8a-crf.pdf,"The Self-Efficacy for Managing Chronic Conditions for Managing Social Interactions SF 8a is an 8-item, self-report measure assessing a person's self-efficacy with a chronic condition, in relation to managing social interactions.",Supplemental,English,Self-Efficacy,No,https://heal.nih.gov/files/CDEs/2023-09/promis-self-efficacy-managing-social-interaction-8a-crf.pdf,English
8126,promis-self-efficacy-managing-social-interaction-8a-cde.xlsx,"The Self-Efficacy for Managing Chronic Conditions for Managing Social Interactions SF 8a is an 8-item, self-report measure assessing a person's self-efficacy with a chronic condition, in relation to managing social interactions.",Supplemental,English,Self-Efficacy,No,https://heal.nih.gov/files/CDEs/2023-09/promis-self-efficacy-managing-social-interaction-8a-cde.xlsx,English
8081,promis-self-efficacy-managing-daily-activities-8a-crf.pdf,"The Self-Efficacy for Managing Chronic Conditions for Managing Daily Activities SF 8a is an 8-item, self-report measure assessing a person's self-efficacy with a chronic condition, in relation to managing daily activities.",Supplemental,English,Self-Efficacy,No,https://heal.nih.gov/files/CDEs/2023-09/promis-self-efficacy-managing-daily-activities-8a-crf.pdf,English
8076,promis-self-efficacy-managing-daily-activities-8a-cde.xlsx,"The Self-Efficacy for Managing Chronic Conditions for Managing Daily Activities SF 8a is an 8-item, self-report measure assessing a person's self-efficacy with a chronic condition, in relation to managing daily activities.",Supplemental,English,Self-Efficacy,No,https://heal.nih.gov/files/CDEs/2023-09/promis-self-efficacy-managing-daily-activities-8a-cde.xlsx,English
8111,promis-self-efficacy-managing-medications-treatment-8a-crf.pdf,"The Self-Efficacy for Managing Chronic Conditions for Managing Medications and Treatment SF 8a is an 8-item, self-report measure assessing a person's self-efficacy with a chronic condition, in relation to managing medications and treatment.",Supplemental,English,Self-Efficacy,No,https://heal.nih.gov/files/CDEs/2023-09/promis-self-efficacy-managing-medications-treatment-8a-crf.pdf,English
8106,promis-self-efficacy-managing-medications-treatment-8a-cde.xlsx,"The Self-Efficacy for Managing Chronic Conditions for Managing Medications and Treatment SF 8a is an 8-item, self-report measure assessing a person's self-efficacy with a chronic condition, in relation to managing medications and treatment.",Supplemental,English,Self-Efficacy,No,https://heal.nih.gov/files/CDEs/2023-09/promis-self-efficacy-managing-medications-treatment-8a-cde.xlsx,English
7151,compass-31-copyright-statement.docx,"The Composite Autonomic Symptom Score 31 (COMPASS 31) is a 31-item self-assessment questionnaire assessing autonomic symptoms in six domains, orthostatic intolerance, vasomotor, secretomotor, gastrointestinal, bladder, and pupillomotor function.",Supplemental,English,Sensory,Yes,https://heal.nih.gov/files/CDEs/2023-09/compass-31-copyright-statement.docx,English
7321,gss-8-crf.docx,"The Generalized Sensory Sensitivity 8 (GSS 8) assesses whether a person has experienced various sensitivity symptoms for at least 3 months, over the past year (e.g., sensitivity to sound).",Supplemental,English,Sensory,No,https://heal.nih.gov/files/CDEs/2023-09/gss-8-crf.docx,English
7316,gss-8-cde.xlsx,"The Generalized Sensory Sensitivity 8 (GSS 8) assesses whether a person has experienced various sensitivity symptoms for at least 3 months, over the past year (e.g., sensitivity to sound).",Supplemental,English,Sensory,No,https://heal.nih.gov/files/CDEs/2023-09/gss-8-cde.xlsx,English
8396,gss-8-crf-spanish.docx,"The Generalized Sensory Sensitivity 8 (GSS 8) assesses whether a person has experienced various sensitivity symptoms for at least 3 months, over the past year (e.g., sensitivity to sound).",Supplemental,Spanish,Sensory,No,https://heal.nih.gov/files/CDEs/2023-09/gss-8-crf-spanish.docx,Spanish
7336,hyperacusis-questionnaire-crf.docx,"The Hyperacusis Questionnaire (HQ) assesses the symptoms of hyperacusis (e.g. by examining how this disorder affects behavior and emotions in the daily life).",Supplemental,English,Sensory,No,https://heal.nih.gov/files/CDEs/2023-09/hyperacusis-questionnaire-crf.docx,English
7331,hyperacusis-questionnaire-cde.xlsx,"The Hyperacusis Questionnaire (HQ) assesses the symptoms of hyperacusis (e.g. by examining how this disorder affects behavior and emotions in the daily life).",Supplemental,English,Sensory,No,https://heal.nih.gov/files/CDEs/2023-09/hyperacusis-questionnaire-cde.xlsx,English
8466,promis-satisfaction-with-social-roles-8a-crf-spanish.pdf,"The PROMIS Satisfaction with Social Roles and Activities SF 8a assesses satisfaction with performing one's usual social roles and activities.",Supplemental,Spanish,Satisfaction,No,https://heal.nih.gov/files/CDEs/2023-09/promis-satisfaction-with-social-roles-8a-crf-spanish.pdf,Spanish
8066,promis-satisfaction-with-social-roles-8a-cde.xlsx,"The PROMIS Satisfaction with Social Roles and Activities SF 8a assesses satisfaction with performing one's usual social roles and activities.",Supplemental,English,Satisfaction,No,https://heal.nih.gov/files/CDEs/2023-09/promis-satisfaction-with-social-roles-8a-cde.xlsx,Spanish
8356,wai-c-copyright-statement.docx,"The Working Alliance Inventory Form C (WAI-C) assesses the strength and dimensions of the alliance.",Supplemental,English,Satisfaction,Yes,https://heal.nih.gov/files/CDEs/2023-09/wai-c-copyright-statement.docx,English
8361,wai-sf-copyright-statement.docx,"The Working Alliance Inventory Short Form (WAI-SF) assesses the strength and dimensions of the alliance.",Supplemental,English,Satisfaction,Yes,https://heal.nih.gov/files/CDEs/2023-09/wai-sf-copyright-statement.docx,English
7191,cpses-crf.docx,"The Chronic Pain Self Efficacy Scale (CPSS) measures efficacy expectations for coping with the consequences of chronic pain.",Supplemental,English,Self-Efficacy,No,https://heal.nih.gov/files/CDEs/2023-09/cpses-crf.docx,English
7186,cpses-cde.xlsx,"The Chronic Pain Self Efficacy Scale (CPSS) measures efficacy expectations for coping with the consequences of chronic pain.",Supplemental,English,Self-Efficacy,No,https://heal.nih.gov/files/CDEs/2023-09/cpses-cde.xlsx,English
7821,promis-general-self-efficacy-4a-crf.pdf,"The PROMIS General Self-Efficacy 4a is a 4 item, self-report measure assessing the confidence of a person's self-efficacy.",Supplemental,English,Self-Efficacy,No,https://heal.nih.gov/files/CDEs/2023-09/promis-general-self-efficacy-4a-crf.pdf,English
7816,promis-general-self-efficacy-4a-cde.xlsx,"The PROMIS General Self-Efficacy 4a is a 4 item, self-report measure assessing the confidence of a person's self-efficacy.",Supplemental,English,Self-Efficacy,No,https://heal.nih.gov/files/CDEs/2023-09/promis-general-self-efficacy-4a-cde.xlsx,English
8216,pseq-2-crf.docx,"The Pain Self-Efficacy Questionnaire (PSEQ) is a 2-item questionnaire to assess the confidence people with ongoing pain have in performing activities while in pain.",Supplemental,English,Self-Efficacy,No,https://heal.nih.gov/files/CDEs/2023-09/pseq-2-crf.docx,English
8206,pseq-2-cde.xlsx,"The Pain Self-Efficacy Questionnaire (PSEQ) is a 2-item questionnaire to assess the confidence people with ongoing pain have in performing activities while in pain.",Supplemental,English,Self-Efficacy,No,https://heal.nih.gov/files/CDEs/2023-09/pseq-2-cde.xlsx,English
8941,pseq-2-copyright-statement.docx,"The Pain Self-Efficacy Questionnaire (PSEQ) is a 2-item questionnaire to assess the confidence people with ongoing pain have in performing activities while in pain.",Supplemental,English,Self-Efficacy,No,https://heal.nih.gov/files/CDEs/2024-01/pseq-2-copyright-statement.docx,English
8226,pseq-10-crf.docx,"The Pain Self-Efficacy Questionnaire (PSEQ) is a 10-item questionnaire to assess the confidence people with ongoing pain have in performing activities while in pain.",Supplemental,English,Self-Efficacy,No,https://heal.nih.gov/files/CDEs/2023-09/pseq-10-crf.docx,English
8221,pseq-10-cde.xlsx,"The Pain Self-Efficacy Questionnaire (PSEQ) is a 10-item questionnaire to assess the confidence people with ongoing pain have in performing activities while in pain.",Supplemental,English,Self-Efficacy,No,https://heal.nih.gov/files/CDEs/2023-09/pseq-10-cde.xlsx,English
8946,pseq-10-copyright-statement.docx,"The Pain Self-Efficacy Questionnaire (PSEQ) is a 10-item questionnaire to assess the confidence people with ongoing pain have in performing activities while in pain.",Supplemental,English,Self-Efficacy,No,https://heal.nih.gov/files/CDEs/2024-01/pseq-10-copyright-statement.docx,English
